name,team,minutes,xP,threat,bps,transfers_in,expected_goals,GW,predicted_goals
Felipe Rodrigues da Silva,Nott'm Forest,26.91304347826087,1.108695652173913,0.0,6.260869565217392,2883.3478260869565,0.0034782608695652175,23,0.001
Kadan Young,Aston Villa,0.0,-0.022222222222222216,0.0,0.0,3036.3333333333335,0.0,23,0.001
Ismeal Kabia,Arsenal,0.0,0.7833333333333333,0.0,0.0,131.33333333333334,0.0,23,0.001
Carlos Soler,West Ham,42.96551724137931,1.210344827586207,3.9310344827586206,6.517241379310345,1561.9310344827586,0.05862068965517241,23,0.001
Ayden Heaven,Arsenal,0.0,0.7777777777777778,0.0,0.0,358.55555555555554,0.0,23,0.001
Maxence Lacroix,Crystal Palace,89.76923076923077,3.088461538461538,3.923076923076923,15.346153846153847,31693.69230769231,0.10461538461538461,23,0.001
Jayden Meghoma,Brentford,0.2222222222222222,0.0,0.0,0.16666666666666666,325.8888888888889,0.0,23,0.001
Carlos Roberto Forbs Borges,Wolves,13.055555555555555,0.36666666666666664,1.9444444444444444,1.7777777777777777,173.33333333333334,0.008333333333333333,23,0.001
Maldini Kacurri,Arsenal,0.0,0.7777777777777778,0.0,0.0,570.8333333333334,0.0,23,0.001
Tony Yogane,Brentford,0.0,0.005882352941176476,0.0,0.0,160.41176470588235,0.0,23,0.001
Vítezslav Jaros,Liverpool,0.6875,0.8625,0.0,0.375,2184.375,0.0,23,0.001
Alfie Pond,Wolves,0.0625,0.05,0.0,0.1875,7895.0625,0.0,23,0.001
Josh Nichols,Arsenal,0.0,0.8125,0.0,0.0,241.6875,0.0,23,0.001
Imari Samuels,Brighton,0.0,-0.0625,0.0,0.0,325.8125,0.0,23,0.001
Caleb Kporha,Crystal Palace,0.7333333333333333,0.04000000000000001,0.0,0.06666666666666667,299.26666666666665,0.0,23,0.001
Nathan Butler-Oyedeji,Arsenal,0.0,0.7666666666666667,0.0,0.0,3264.6,0.0,23,0.001
Jack Fletcher,Man Utd,0.0,-0.09999999999999999,0.0,0.0,73.92857142857143,0.0,23,0.001
Harvey Davies,Liverpool,0.0,0.9166666666666666,0.0,0.0,110.83333333333333,0.0,23,0.001
Harry Amass,Man Utd,1.5,-0.07142857142857142,0.0,0.07142857142857142,523.7142857142857,0.0,23,0.001
Killian Cahill,Brighton,0.0,-0.07692307692307693,0.0,0.0,13456.846153846154,0.0,23,0.001
Jacob Wright,Man City,0.0,0.7166666666666667,0.0,0.0,148.0,0.0,23,0.001
Jordan Pickford,Everton,90.0,3.95625,0.0,15.125,762763.0625,0.0,23,0.001
Marcus Myers-Harness,Ipswich,2.0476190476190474,0.004761904761904761,0.2857142857142857,0.19047619047619047,16.523809523809526,0.0,23,0.001
Dan Burn,Newcastle,86.89655172413794,3.003448275862069,4.310344827586207,13.206896551724139,301402.0,0.039655172413793106,23,0.001
Moussa Diaby,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Leandro Trossard,Arsenal,65.375,3.875,11.09375,13.3125,125660.46875,0.16,23,0.001
Jacob Greaves,Ipswich,58.84615384615385,0.7846153846153846,2.5,5.538461538461538,130008.0,0.0476923076923077,23,0.001
Alfie Whiteman,Spurs,0.0,0.21428571428571427,0.0,0.0,2312.1428571428573,0.0,23,0.001
Séamus Coleman,Everton,9.8,0.034999999999999996,1.05,0.45,224.45,0.031,23,0.001
Fabian Schär,Newcastle,75.9,3.2,3.433333333333333,12.133333333333333,82429.0,0.06533333333333333,23,0.001
Joe White,Newcastle,0.0,0.11904761904761904,0.0,0.0,571.7619047619048,0.0,23,0.001
Miguel Almirón Rejala,Newcastle,6.818181818181818,0.5409090909090909,1.7272727272727273,1.6363636363636365,3641.5,0.023636363636363636,23,0.001
James Garner,Everton,33.87096774193548,0.7419354838709677,0.16129032258064516,5.354838709677419,806.741935483871,0.00935483870967742,23,0.001
Marcus Tavernier,Bournemouth,52.58620689655172,2.3620689655172415,9.482758620689655,9.758620689655173,10583.51724137931,0.1782758620689655,23,0.001
Lewis Dobbin,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Viljami Sinisalo,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Omari Kellyman,Chelsea,0.0,0.0,0.0,0.0,149.66666666666666,0.0,23,0.001
Daniel Castelo Podence,Wolves,2.1904761904761907,0.1285714285714286,0.047619047619047616,0.42857142857142855,49.95238095238095,0.0019047619047619048,23,0.001
Martial Godo,Fulham,0.6666666666666666,-0.047619047619047616,0.2857142857142857,0.047619047619047616,255.66666666666666,0.0,23,0.001
Harrison Reed,Fulham,3.5416666666666665,0.2625,0.375,1.375,481.375,0.009583333333333334,23,0.001
Guido Rodríguez,West Ham,42.333333333333336,1.0708333333333333,0.9583333333333334,6.875,1160.4583333333333,0.009166666666666667,23,0.001
Will Alves,Leicester,0.047619047619047616,-0.20952380952380953,0.0,0.14285714285714285,572.8571428571429,0.0,23,0.001
Carlos Baleba,Brighton,69.2258064516129,1.7935483870967743,3.6774193548387095,11.96774193548387,7506.096774193548,0.09645161290322582,23,0.001
James Hill,Bournemouth,17.28,0.32799999999999996,0.04,2.2,14228.92,0.011199999999999998,23,0.001
David Datro Fofana,Chelsea,0.0,0.03333333333333333,0.0,0.0,225.0952380952381,0.0,23,0.001
Ryan Fraser,Newcastle,0.0,1.55,0.0,0.0,76.5,0.0,23,0.001
Taiwo Awoniyi,Nott'm Forest,12.428571428571429,0.8535714285714285,3.2142857142857144,2.892857142857143,10482.392857142857,0.0767857142857143,23,0.001
Ola Aina,Nott'm Forest,85.51724137931035,3.889655172413793,2.0344827586206895,15.827586206896552,1019560.8275862068,0.019655172413793102,23,0.001
Tariq Lamptey,Brighton,25.846153846153847,1.2076923076923076,1.1923076923076923,4.576923076923077,10526.384615384615,0.013076923076923076,23,0.001
Rico Henry,Brentford,0.14285714285714285,0.009523809523809525,0.0,0.14285714285714285,63.904761904761905,0.0,23,0.001
Facundo Buonanotte,Leicester,47.82142857142857,1.8678571428571427,8.535714285714286,9.285714285714286,31040.535714285714,0.12678571428571428,23,0.001
Caoimhin Kelleher,Liverpool,40.90909090909091,2.959090909090909,0.0,7.090909090909091,39111.09090909091,0.0,23,0.001
Odeluga Offiah,Brighton,0.0,0.047619047619047616,0.0,0.0,125.66666666666667,0.0,23,0.001
Lino da Cruz Sousa,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Amario Cozier-Duberry,Brighton,0.0,0.047619047619047616,0.0,0.0,74.28571428571429,0.0,23,0.001
Emerson Leite de Souza Junior,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Scott Carson,Man City,0.0,0.8095238095238095,0.0,0.0,691.7619047619048,0.0,23,0.001
Ethan Brierley,Brentford,0.0,-0.047619047619047616,0.0,0.0,574.7619047619048,0.0,23,0.001
Andrey Nascimento dos Santos,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Mateusz Lis,Southampton,0.0,0.0,0.0,0.0,42.285714285714285,0.0,23,0.001
Timothy Castagne,Fulham,50.21875,1.0125,2.0,6.46875,66564.96875,0.011875,23,0.001
Daniel Iversen,Leicester,0.0,-0.23809523809523808,0.0,0.0,3604.4761904761904,0.0,23,0.001
Mads Hermansen,Leicester,73.5,1.6566666666666667,0.0,6.933333333333334,17638.333333333332,0.0,23,0.001
Rob Holding,Crystal Palace,0.0,-0.004761904761904766,0.0,0.0,155.38095238095238,0.0,23,0.001
Mark O’Mahony,Brighton,0.0,0.047619047619047616,0.0,0.0,1483.7142857142858,0.0,23,0.001
Ryan Sessegnon,Fulham,8.344827586206897,0.7689655172413793,0.0,2.1379310344827585,6673.620689655172,0.043448275862068966,23,0.001
Josh Dasilva,Brentford,0.0,0.0,0.0,0.0,15.095238095238095,0.0,23,0.001
Jadon Sancho,Man Utd,0.0,0.7666666666666666,0.0,0.0,914.0,0.0,23,0.001
Sam Johnstone,Crystal Palace,0.0,1.1,0.0,0.0,306.0,0.0,23,0.001
Jonny Evans,Man Utd,13.714285714285714,0.5285714285714286,0.2857142857142857,2.9523809523809526,418.04761904761904,0.0038095238095238095,23,0.001
Ângelo Gabriel Borges Damaceno,Chelsea,0.0,0.0,0.0,0.0,282.85714285714283,0.0,23,0.001
Nathan Patterson,Everton,8.25,0.12083333333333335,0.3333333333333333,1.2083333333333333,465.625,0.002916666666666667,23,0.001
Robin Olsen,Aston Villa,6.136363636363637,0.1,0.0,1.3636363636363635,1108.1818181818182,0.0,23,0.001
Garang Kuol,Newcastle,0.0,0.047619047619047616,0.0,0.0,394.85714285714283,0.0,23,0.001
Kyle Walker,Man City,46.0,1.3571428571428572,1.380952380952381,3.0,8795.47619047619,0.005714285714285714,23,0.001
Shea Charles,Southampton,0.0,-0.023809523809523808,0.0,0.0,51.95238095238095,0.0,23,0.001
Samuel Edozie,Southampton,3.0476190476190474,0.019047619047619046,1.0476190476190477,0.2857142857142857,22.047619047619047,0.0,23,0.001
Robert Sánchez,Chelsea,83.57142857142857,3.4535714285714287,0.0,13.214285714285714,307080.1785714286,0.0,23,0.001
Sergio Reguilón,Spurs,4.0476190476190474,0.2857142857142857,0.42857142857142855,0.8095238095238095,558.5714285714286,0.0033333333333333335,23,0.001
Conor Townsend,Ipswich,12.846153846153847,0.003846153846153841,0.0,1.6538461538461537,14681.884615384615,0.0011538461538461537,23,0.001
Ricardo Barbosa Pereira,Leicester,8.44,0.011999999999999993,0.08,1.2,1465.16,0.0036,23,0.001
Massimo Luongo,Ipswich,7.782608695652174,0.13043478260869565,0.0,1.434782608695652,5251.304347826087,0.0,23,0.001
Harvey Elliott,Liverpool,6.24,0.948,0.32,2.16,5635.72,0.0164,23,0.001
Rúben Gato Alves Dias,Man City,59.62068965517241,1.975862068965517,2.6206896551724137,9.275862068965518,86904.03448275862,0.04448275862068966,23,0.001
Jarrad Branthwaite,Everton,64.875,2.365625,1.40625,11.09375,67211.1875,0.0234375,23,0.001
Romelu Lukaku Bolingoli,Chelsea,0.0,0.05238095238095238,0.0,0.0,383.2857142857143,0.0,23,0.001
Ben Chilwell,Chelsea,0.0,0.3047619047619048,0.0,0.0,1907.5714285714287,0.0,23,0.001
George Hirst,Ipswich,11.09375,0.784375,2.125,3.6875,1563.25,0.0384375,23,0.001
Daniel Jebbison,Bournemouth,2.0357142857142856,0.32857142857142857,0.14285714285714285,1.1785714285714286,44698.42857142857,0.0,23,0.001
Tyrick Mitchell,Crystal Palace,83.93333333333334,2.8466666666666667,3.2,12.966666666666667,74080.0,0.041,23,0.001
Myles Peart-Harris,Brentford,0.0,0.023809523809523808,0.0,0.0,43.476190476190474,0.0,23,0.001
Mahmoud Dahoud,Brighton,0.0,0.0761904761904762,0.0,0.0,18.095238095238095,0.0,23,0.001
Jonathan Panzo,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Nico O'Reilly,Man City,10.538461538461538,1.0307692307692309,0.0,2.6153846153846154,607.3076923076923,0.009615384615384616,23,0.001
Mats Wieffer,Brighton,19.76,1.028,2.28,4.92,1602.92,0.0228,23,0.001
Malang Sarr,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Mathias Jensen,Brentford,26.607142857142858,0.6714285714285715,0.8928571428571429,5.178571428571429,1925.857142857143,0.008214285714285714,23,0.001
Josh Bowler,Nott'm Forest,0.0,0.07142857142857142,0.0,0.0,58.095238095238095,0.0,23,0.001
Bart Verbruggen,Brighton,84.0,2.4699999999999998,0.0,11.066666666666666,117913.06666666667,0.0,23,0.001
Emmanuel Dennis,Nott'm Forest,0.0,-0.1,0.0,0.0,2258.904761904762,0.0,23,0.001
Yehor Yarmoliuk,Brentford,32.0,0.7862068965517242,1.4827586206896552,6.310344827586207,97898.62068965517,0.021379310344827585,23,0.001
Julián Álvarez,Man City,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Tyler Dibling,Southampton,57.206896551724135,1.003448275862069,7.827586206896552,8.10344827586207,73274.79310344828,0.08482758620689655,23,0.001
Paul Onuachu,Southampton,28.033333333333335,0.6566666666666666,4.3,5.066666666666666,12331.333333333334,0.10066666666666667,23,0.001
Bobby Clark,Liverpool,0.0,0.1,0.0,0.0,22.2,0.0,23,0.001
Kieran Tierney,Arsenal,5.464285714285714,0.5214285714285715,0.07142857142857142,1.9285714285714286,1449.357142857143,0.0075,23,0.001
Darwin Núñez Ribeiro,Liverpool,33.793103448275865,2.6999999999999997,8.0,8.068965517241379,82017.10344827586,0.16827586206896553,23,0.001
Sugawara Yukinari,Southampton,45.0,0.7678571428571429,2.75,4.607142857142857,5495.321428571428,0.016071428571428573,23,0.001
Kevin Mbabu,Fulham,0.0,0.07142857142857142,0.0,0.0,388.04761904761904,0.0,23,0.001
Aaron Wan-Bissaka,West Ham,84.3225806451613,2.8806451612903223,3.3870967741935485,13.03225806451613,228691.96774193548,0.03225806451612903,23,0.001
Bobby De Cordova-Reid,Leicester,21.62962962962963,1.3814814814814813,1.7037037037037037,5.185185185185185,1869.6666666666667,0.027777777777777776,23,0.001
Nathan Broadhead,Ipswich,19.8,0.5933333333333334,1.9666666666666666,3.6,472.0,0.051333333333333335,23,0.001
Matheus Luiz Nunes,Man City,42.06896551724138,2.024137931034483,3.0689655172413794,8.517241379310345,5681.0344827586205,0.018275862068965518,23,0.001
Jake O'Brien,Everton,33.16129032258065,1.3419354838709678,0.0,5.096774193548387,11037.774193548386,0.02225806451612903,23,0.001
Cameron Peupion,Brighton,0.0,-0.07142857142857142,0.0,0.0,459.9047619047619,0.0,23,0.001
Kosta Nedeljković,Aston Villa,5.5,0.15000000000000002,0.0,0.5,15382.272727272728,0.0,23,0.001
Jay Stansfield,Fulham,0.047619047619047616,0.11428571428571428,0.0,0.09523809523809523,222.52380952380952,0.0,23,0.001
Sepp van den Berg,Liverpool,0.0,2.0,0.0,0.0,0.0,0.0,23,0.001
Yasin Ayari,Brighton,52.45161290322581,1.441935483870968,4.935483870967742,8.870967741935484,1363.4516129032259,0.07258064516129033,23,0.001
Mason Mount,Man Utd,12.608695652173912,0.24782608695652175,1.8695652173913044,0.9565217391304348,1273.1304347826087,0.023913043478260867,23,0.001
Ben Doak,Liverpool,0.0,0.125,0.0,0.0,56.8,0.0,23,0.001
Emerson Palmieri dos Santos,West Ham,63.689655172413794,2.024137931034483,3.0,6.068965517241379,23152.896551724138,0.06344827586206897,23,0.001
Armando Broja,Chelsea,0.0,0.35,0.0,0.0,850.5,0.0,23,0.001
Adam Webster,Brighton,22.77777777777778,0.7888888888888889,0.7037037037037037,4.481481481481482,2504.222222222222,0.0007407407407407407,23,0.001
Kasey McAteer,Leicester,19.652173913043477,0.6391304347826087,2.9130434782608696,3.0869565217391304,848.304347826087,0.026521739130434784,23,0.001
Wes Burns,Ipswich,41.90909090909091,1.1181818181818182,3.0,6.545454545454546,441.95454545454544,0.022727272727272728,23,0.001
Yunus Emre Konak,Brentford,1.173913043478261,0.1608695652173913,0.13043478260869565,0.9565217391304348,984.2173913043479,0.006521739130434782,23,0.001
Max Kilman,West Ham,87.75,2.171875,3.5,10.34375,57459.65625,0.0453125,23,0.001
Deniz Undav,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Alex Murphy,Newcastle,0.0,0.047619047619047616,0.0,0.0,3880.0476190476193,0.0,23,0.001
George Edmundson,Ipswich,0.047619047619047616,-0.047619047619047616,0.0,0.14285714285714285,98.85714285714286,0.0,23,0.001
Abdoulaye Doucouré,Everton,74.3103448275862,2.0551724137931036,3.3793103448275863,10.241379310344827,13707.724137931034,0.12,23,0.001
Conor Coady,Leicester,40.074074074074076,0.17037037037037037,0.2222222222222222,2.1481481481481484,10397.333333333334,0.0,23,0.001
José Malheiro de Sá,Wolves,70.3125,1.95625,0.0,7.53125,102854.125,0.0,23,0.001
Yves Bissouma,Spurs,42.34615384615385,1.6923076923076923,1.2307692307692308,8.692307692307692,8866.038461538461,0.018461538461538463,23,0.001
Conor Gallagher,Chelsea,0.0,0.05714285714285714,0.0,0.0,74.61904761904762,0.0,23,0.001
Philip Billing,Bournemouth,8.380952380952381,0.3523809523809524,2.238095238095238,2.4761904761904763,288.5238095238095,0.02619047619047619,23,0.001
Gonçalo Manuel Ganchinho Guedes,Wolves,28.0,1.8185185185185186,4.666666666666667,6.37037037037037,3775.1481481481483,0.08074074074074075,23,0.001
Brajan Gruda,Brighton,18.11111111111111,0.6333333333333334,3.259259259259259,2.814814814814815,695.7037037037037,0.013333333333333332,23,0.001
Rodrigo 'Rodri' Hernandez,Man City,3.0952380952380953,0.1380952380952381,0.0,0.8571428571428571,1879.2380952380952,0.0,23,0.001
Đorđe Petrović,Chelsea,0.0,0.05714285714285714,0.0,0.0,131.0952380952381,0.0,23,0.001
Craig Dawson,Wolves,46.142857142857146,0.7285714285714286,2.619047619047619,2.7142857142857144,1046.8095238095239,0.023809523809523808,23,0.001
Wes Foderingham,West Ham,0.0,-0.038095238095238085,0.0,0.0,303.5238095238095,0.0,23,0.001
Brandon Austin,Spurs,4.285714285714286,0.23333333333333334,0.0,0.3333333333333333,1689.3333333333333,0.0,23,0.001
Marcos Senesi,Bournemouth,41.82608695652174,0.9695652173913044,1.2608695652173914,3.9130434782608696,5600.173913043478,0.035217391304347825,23,0.001
Alex Paulsen,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Tomiyasu Takehiro,Arsenal,0.2857142857142857,0.06190476190476191,0.42857142857142855,0.09523809523809523,72.71428571428571,0.008571428571428572,23,0.001
Malcolm Ebiowei,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Ben Brereton Díaz,Southampton,21.238095238095237,0.08095238095238096,3.857142857142857,2.0476190476190474,1078.2380952380952,0.04285714285714286,23,0.001
Pau Torres,Aston Villa,74.5,1.4727272727272727,4.2727272727272725,8.772727272727273,14045.772727272728,0.023181818181818182,23,0.001
Joel Ward,Crystal Palace,0.045454545454545456,0.018181818181818177,0.0,0.13636363636363635,551.2727272727273,0.0,23,0.001
Will Lankshear,Spurs,0.45454545454545453,0.35000000000000003,0.0,0.3181818181818182,26780.090909090908,0.0,23,0.001
Hwang Hee-chan,Wolves,25.28,0.932,2.6,4.96,6206.12,0.0316,23,0.001
Mikey Moore,Spurs,7.5,0.41250000000000003,0.2916666666666667,1.5416666666666667,4750.875,0.008333333333333333,23,0.001
Hákon Valdimarsson,Brentford,6.545454545454546,0.0,0.0,0.6363636363636364,38865.77272727273,0.0,23,0.001
João Victor Gomes da Silva,Wolves,82.65517241379311,2.3758620689655174,4.206896551724138,13.793103448275861,14476.827586206897,0.09103448275862068,23,0.001
Hannibal Mejbri,Man Utd,0.0,0.047619047619047616,0.0,0.0,82.85714285714286,0.0,23,0.001
Boubakary Soumaré,Leicester,56.6875,0.81875,0.46875,8.59375,17097.8125,0.0090625,23,0.001
Joe Worrall,Nott'm Forest,0.0,0.11428571428571428,0.0,0.0,3.380952380952381,0.0,23,0.001
Jeffrey Schlupp,Crystal Palace,4.318181818181818,0.5454545454545454,2.090909090909091,1.9545454545454546,766.6363636363636,0.007727272727272728,23,0.001
Milos Kerkez,Bournemouth,87.71875,3.24375,3.4375,14.28125,612263.375,0.01625,23,0.001
Adrian Mazilu,Brighton,0.0,0.047619047619047616,0.0,0.0,34.285714285714285,0.0,23,0.001
Jason Steele,Brighton,8.571428571428571,0.44761904761904764,0.0,2.1904761904761907,14110.0,0.0,23,0.001
Arijanet Muric,Ipswich,73.63636363636364,2.140909090909091,0.0,8.454545454545455,12514.818181818182,0.0,23,0.001
Carl Rushworth,Brighton,0.0,0.047619047619047616,0.0,0.0,318.95238095238096,0.0,23,0.001
Ibrahim Sangaré,Nott'm Forest,10.538461538461538,0.47692307692307695,0.7307692307692307,2.0384615384615383,32840.11538461538,0.0007692307692307692,23,0.001
Jordan Ayew,Crystal Palace,20.0,2.0,7.0,-5.0,0.0,0.46,23,0.001
Kiernan Dewsbury-Hall,Chelsea,9.333333333333334,0.5888888888888889,0.0,2.3703703703703702,2984.4814814814813,0.008148148148148147,23,0.001
Nicolás Domínguez,Nott'm Forest,50.225806451612904,1.2032258064516128,4.129032258064516,7.645161290322581,1512.6129032258063,0.044838709677419354,23,0.001
Tom Heaton,Man Utd,0.0,-0.07142857142857142,0.0,0.0,556.6666666666666,0.0,23,0.001
Ryan Manning,Southampton,39.357142857142854,0.21071428571428572,1.6071428571428572,4.535714285714286,1746.3214285714287,0.005,23,0.001
Vitalii Mykolenko,Everton,82.0,2.9387096774193546,1.6451612903225807,11.451612903225806,335247.6129032258,0.012580645161290323,23,0.001
Ryan Christie,Bournemouth,70.46666666666667,2.3800000000000003,5.066666666666666,14.5,7889.833333333333,0.07133333333333333,23,0.001
Fábio Silva,Wolves,0.0,0.01904761904761905,0.0,0.0,361.6190476190476,0.0,23,0.001
Kepa Arrizabalaga,Chelsea,0.0,0.6,0.0,0.0,728.5,0.0,23,0.001
Frank Onyeka,Brentford,1.0952380952380953,0.1,0.0,0.14285714285714285,30.857142857142858,0.0,23,0.001
Youssef Ramalho Chermiti,Everton,0.19047619047619047,-0.06666666666666667,0.0,0.14285714285714285,246.14285714285714,0.0,23,0.001
Nélson Cabral Semedo,Wolves,75.09677419354838,1.8741935483870968,2.5483870967741935,7.645161290322581,18987.935483870966,0.02903225806451613,23,0.001
Tommy Doyle,Wolves,16.928571428571427,0.85,1.0,4.571428571428571,1222.2142857142858,0.019642857142857146,23,0.001
Lucas Bergvall,Spurs,34.40625,1.309375,0.375,6.34375,46312.34375,0.022187500000000002,23,0.001
Leander Dendoncker,Aston Villa,0.0,0.023809523809523808,0.0,0.0,866.047619047619,0.0,23,0.001
Lesley Ugochukwu,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Evan Ferguson,Brighton,10.333333333333334,0.8809523809523809,2.7142857142857144,3.0952380952380953,3114.3333333333335,0.027142857142857146,23,0.001
Christian Eriksen,Man Utd,33.30769230769231,0.8730769230769231,0.9230769230769231,6.153846153846154,4650.615384615385,0.007307692307692308,23,0.001
Danny Ings,West Ham,10.8,1.08,5.56,4.4,39042.6,0.09,23,0.001
Jean-Ricner Bellegarde,Wolves,46.0,2.265625,2.9375,8.6875,8339.0,0.039375,23,0.001
Tim Ream,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Benoît Badiashile,Chelsea,15.090909090909092,0.40454545454545454,0.0,1.5909090909090908,960.6818181818181,0.0,23,0.001
Radu Drăgușin,Spurs,54.77272727272727,1.3909090909090909,1.7727272727272727,4.454545454545454,3792.4545454545455,0.005909090909090909,23,0.001
Jack Stephens,Southampton,39.36,0.264,0.68,2.04,11320.32,0.011200000000000002,23,0.001
Trevoh Chalobah,Chelsea,47.083333333333336,1.8,0.0,8.25,83041.58333333333,0.06083333333333333,23,0.001
Sean Longstaff,Newcastle,27.928571428571427,1.4285714285714286,2.7142857142857144,4.571428571428571,13231.714285714286,0.02142857142857143,23,0.001
Kaine Kesler-Hayden,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Callum Wilson,Newcastle,7.862068965517241,0.44482758620689655,0.27586206896551724,0.9310344827586207,3832.3793103448274,0.011379310344827587,23,0.001
João Cavaco Cancelo,Man City,0.0,0.2523809523809524,0.0,0.0,221.61904761904762,0.0,23,0.001
Maxwel Cornet,West Ham,0.0,0.8,0.0,0.0,67.5,0.0,23,0.001
Jefferson Lerma Solís,Crystal Palace,62.0,1.6366666666666667,4.5,9.366666666666667,2204.0666666666666,0.03066666666666667,23,0.001
Jannik Vestergaard,Leicester,50.21739130434783,0.27391304347826084,1.391304347826087,3.652173913043478,27171.217391304348,0.0017391304347826088,23,0.001
Luke Thomas,Leicester,19.692307692307693,-0.06923076923076923,0.38461538461538464,1.4615384615384615,44739.192307692305,0.004615384615384615,23,0.001
Adam Smith,Bournemouth,51.375,1.5250000000000001,0.3333333333333333,4.625,2834.5,0.024999999999999998,23,0.001
Miodrag Pivaš,Newcastle,0.0,0.14285714285714285,0.0,0.0,126.33333333333333,0.0,23,0.001
Billy Gilmour,Brighton,4.619047619047619,0.14761904761904762,0.09523809523809523,1.0,125.71428571428571,0.0038095238095238095,23,0.001
Rasmus Højlund,Man Utd,49.34375,1.6375,5.09375,6.34375,54120.65625,0.0975,23,0.001
Jesurun Rak-Sakyi,Crystal Palace,0.0,0.047619047619047616,0.0,0.0,35.95238095238095,0.0,23,0.001
Carlos Henrique Casimiro,Man Utd,44.74074074074074,1.3666666666666667,5.555555555555555,9.407407407407407,14818.555555555555,0.04888888888888889,23,0.001
Oliver Skipp,Spurs,0.0,2.1,0.0,0.0,0.0,0.0,23,0.001
Tomáš Souček,West Ham,70.06666666666666,3.1733333333333333,11.6,11.866666666666667,67213.96666666666,0.16933333333333334,23,0.001
Taylor Harwood-Bellis,Southampton,79.27586206896552,0.8758620689655173,4.551724137931035,7.379310344827586,217803.8275862069,0.05931034482758621,23,0.001
